Date,Open,High,Low,Close,Adj Close,Volume,Daily Return
2000-02-22,1.359375,1.3776040077209473,1.3125,1.3645830154418945,1.252136468887329,54249600,-0.027829770652879615
2000-02-23,1.3489580154418945,1.386718988418579,1.332031011581421,1.3723959922790527,1.259305477142334,51139200,0.005725420857181307
2000-02-24,1.3802080154418945,1.3893229961395264,1.3020830154418945,1.359375,1.2473573684692383,24432000,-0.00948785571885924
2000-02-25,1.3606770038604736,1.3606770038604736,1.21875,1.2747399806976318,1.1696970462799072,27873600,-0.062259881692634855
2000-02-28,1.2682290077209473,1.28125,1.2447919845581055,1.265625,1.161333441734314,51787200,-0.007150231397260343
2000-02-29,1.2578129768371582,1.3489580154418945,1.2578129768371582,1.3333330154418945,1.2234615087509155,30604800,0.05349718244901358
2000-03-01,1.3333330154418945,1.3333330154418945,1.2734379768371582,1.2942709922790527,1.187618374824524,38356800,-0.029296494961239428
2000-03-02,1.3046879768371582,1.3046879768371582,1.203125,1.207031011581421,1.1075674295425415,19104000,-0.06740460317802877
2000-03-03,1.2083330154418945,1.2395830154418945,1.1979169845581055,1.2265629768371582,1.1254900693893433,27369600,0.016181985284818623
2000-03-06,1.234375,1.328125,1.2083330154418945,1.21875,1.1183210611343384,43209600,-0.0063696770411262316
2000-03-07,1.5625,1.8177080154418945,1.4947919845581055,1.7356770038604736,1.5926512479782104,195220800,0.42414491091024265
2000-03-08,1.7347010374069214,1.765625,1.609375,1.75,1.6057939529418945,66873600,0.008252092214392936
2000-03-09,1.7708330154418945,2.25,1.765625,2.0895180702209473,1.9173344373703003,95294400,0.19401024886016538
2000-03-10,2.1979169845581055,3.0208330154418945,2.1822919845581055,2.4583330154418945,2.2557578086853027,216120000,0.1765072199814881
2000-03-13,2.2291669845581055,3.125,2.2083330154418945,3.109375,2.853151321411133,241516800,0.26483051967090465
2000-03-14,3.0924479961395264,3.0924479961395264,2.25,2.2942709922790527,2.1052143573760986,156777600,-0.2621441626394754
2000-03-15,2.4586589336395264,2.522135019302368,2.125,2.2005209922790527,2.0191903114318848,99561600,-0.04086236902328211
2000-03-16,2.2708330154418945,2.3489580154418945,1.9296879768371582,1.9619139432907104,1.8002451658248901,75038400,-0.1084321494449586
2000-03-17,1.9166669845581055,2.2291669845581055,1.916340947151184,2.0807290077209473,1.9092698097229004,55761600,0.06056099800609882
2000-03-20,2.162760019302368,2.2317709922790527,2.0130209922790527,2.0794270038604736,1.9080750942230225,36528000,-0.0006257447186321929
2000-03-21,2.0833330154418945,2.101562976837158,1.8125,1.9765629768371582,1.8136868476867676,53664000,-0.04946778395778506
2000-03-22,1.9921879768371582,2.0520830154418945,1.9583330154418945,1.9908850193023682,1.8268290758132935,23059200,0.007246139620678216
2000-03-23,1.972656011581421,2.1354169845581055,1.96875,2.0260419845581055,1.859088659286499,30940800,0.017658785871274674
2000-03-24,2.0130209922790527,2.1041669845581055,1.875,1.941406011581421,1.7814275026321411,23160000,-0.041773777848853944
2000-03-27,1.9375,2.0,1.796875,1.8138020038604736,1.6643378734588623,38894400,-0.06572797882612313
2000-03-28,1.7513020038604736,1.7708330154418945,1.6458330154418945,1.6783850193023682,1.5400804281234741,39331200,-0.07465878612565235
2000-03-29,1.6848959922790527,1.7239580154418945,1.5,1.5677080154418945,1.438523530960083,46944000,-0.0659425931976384
2000-03-30,1.5208330154418945,1.703125,1.46875,1.558593988418579,1.4301600456237793,36192000,-0.005813937107251754
2000-03-31,1.6650389432907104,1.8307290077209473,1.6354169845581055,1.760090947151184,1.6150529384613037,96297600,0.1292812600962303
2000-04-03,1.7441409826278687,1.75,1.5768229961395264,1.6223959922790527,1.4887049198150635,32995200,-0.07823150290455172
2000-04-04,1.7083330154418945,1.7369790077209473,1.1875,1.5625,1.4337444305419922,51379200,-0.036918323128735886
2000-04-05,1.578125,2.03125,1.4973959922790527,1.910156011581421,1.7527521848678589,63960000,0.22249973393464106
2000-04-06,1.9986979961395264,2.100260019302368,1.9036459922790527,1.9986979961395264,1.8339979648590088,40459200,0.04635326128392481
2000-04-07,2.0989580154418945,2.1875,2.0104169845581055,2.136718988418579,1.9606460332870483,31857600,0.06905573007970922
2000-04-10,2.1731770038604736,2.2994790077209473,1.9075520038604736,1.9479169845581055,1.7874016761779785,39528000,-0.08836085360018986
2000-04-11,1.8121739625930786,1.9791669845581055,1.6666669845581055,1.832031011581421,1.6810649633407593,45758400,-0.05949234257439007
2000-04-12,1.8346350193023682,1.875,1.6354169845581055,1.6419270038604736,1.5066266059875488,31344000,-0.1037665772336075
2000-04-13,1.6549479961395264,1.7135419845581055,1.5442709922790527,1.5716149806976318,1.4421082735061646,31329600,-0.04282304070894494
2000-04-14,1.4713540077209473,1.5846350193023682,1.3645830154418945,1.4332679510116577,1.3151617050170898,42192000,-0.0880284586263641
2000-04-17,1.3125,1.5625,1.3125,1.5065100193023682,1.3823680877685547,29409600,0.05110123150262469
2000-04-18,1.6582030057907104,1.8697919845581055,1.609375,1.7734379768371582,1.6273001432418823,47750400,0.17718294978054772
2000-04-19,1.8294270038604736,1.8541669845581055,1.6666669845581055,1.6888020038604736,1.5496385097503662,27835200,-0.047724222119712834
2000-04-20,1.734375,1.7669270038604736,1.65625,1.6796879768371582,1.5412758588790894,15393600,-0.005396517199759088
2000-04-24,1.5833330154418945,1.6536459922790527,1.5130209922790527,1.5963540077209473,1.4648088216781616,20596800,-0.049612817044016544
2000-04-25,1.667968988418579,1.8229169845581055,1.6640629768371582,1.7708330154418945,1.6249101161956787,24969600,0.10929842321272787
2000-04-26,1.894531011581421,1.9375,1.75,1.7526040077209473,1.6081833839416504,25411200,-0.010293943084796475
2000-04-27,1.6354169845581055,1.9140629768371582,1.6263020038604736,1.8958330154418945,1.7396092414855957,28099200,0.0817231783739869
2000-04-28,1.925781011581421,2.0,1.8567709922790527,1.8567709922790527,1.7037664651870728,17904000,-0.020603923825970205
2000-05-01,1.9270830154418945,1.96875,1.871093988418579,1.9166669845581055,1.7587265968322754,11942400,0.032258019375424274
2000-05-02,1.9166669845581055,2.0286459922790527,1.7890629768371582,1.8424479961395264,1.6906236410140991,23400000,-0.038722878212474665
2000-05-03,1.8307290077209473,1.890625,1.6666669845581055,1.8125,1.663143515586853,32918400,-0.01625443106353497
2000-05-04,1.808593988418579,1.9114580154418945,1.792968988418579,1.8346350193023682,1.6834546327590942,24120000,0.012212486163633463
2000-05-05,1.8268229961395264,1.9635419845581055,1.8020830154418945,1.9192709922790527,1.7611161470413208,17059200,0.04613222879368206
2000-05-08,1.8697919845581055,1.9375,1.8463540077209473,1.8489580154418945,1.6965969800949097,18513600,-0.036635384358268186
2000-05-09,1.8802080154418945,1.8958330154418945,1.7708330154418945,1.8229169845581055,1.6727018356323242,17683200,-0.014084160671586687
2000-05-10,1.8046879768371582,1.8059899806976318,1.6276040077209473,1.6432290077209473,1.5078210830688477,27408000,-0.09857151409243681
2000-05-11,1.6666669845581055,1.7434899806976318,1.644531011581421,1.7135419845581055,1.5723402500152588,24590400,0.04278967025391123
2000-05-12,1.7604169845581055,1.8541669845581055,1.6614580154418945,1.6614580154418945,1.5245481729507446,18782400,-0.030395505720883453
2000-05-15,1.6536459922790527,1.8046879768371582,1.5729169845581055,1.7760419845581055,1.6296895742416382,28209600,0.06896561430879133
2000-05-16,1.8541669845581055,2.0143229961395264,1.8333330154418945,1.9583330154418945,1.7969595193862915,36643200,0.10263914538601071
2000-05-17,2.0625,2.3880209922790527,2.0611979961395264,2.3020830154418945,2.1123831272125244,129062400,0.17553183832096475
2000-05-18,2.3151040077209473,2.352864980697632,2.131510019302368,2.1458330154418945,1.9690083265304565,50990400,-0.06787348319301512
2000-05-19,2.0833330154418945,2.1979169845581055,2.0677080154418945,2.1276040077209473,1.9522819519042969,52118400,-0.00849482168297011
2000-05-22,2.1041669845581055,2.265625,1.917968988418579,2.265625,2.0789289474487305,51715200,0.06487126279116562
2000-05-23,2.2083330154418945,2.457031011581421,2.171875,2.2473959922790527,2.0622026920318604,77856000,-0.008045611870187597
2000-05-24,2.2447919845581055,2.28125,1.921875,2.21875,2.035916805267334,73963200,-0.012746509771368375
2000-05-25,2.2513020038604736,2.3854169845581055,2.160156011581421,2.1875,2.007241725921631,56918400,-0.014084602706512794
2000-05-26,2.198568105697632,2.259114980697632,2.0625,2.198568105697632,2.017397880554199,18345600,0.0050597566309085185
2000-05-30,2.257812976837158,2.3463540077209473,2.2473959922790527,2.289062976837158,2.100436210632324,30364800,0.04116110702729281
2000-05-31,2.28125,2.4166669845581055,2.28125,2.3776040077209473,2.1816811561584473,46953600,0.038680034706535915
2000-06-01,2.4479169845581055,2.4700520038604736,2.382812976837158,2.444010019302368,2.242614507675171,41899200,0.027929540182680235
2000-06-02,2.4947919845581055,2.7708330154418945,2.4947919845581055,2.740885019302368,2.515026569366455,59217600,0.12147074798587787
2000-06-05,2.7369790077209473,2.9375,2.6276040077209473,2.799804925918579,2.5690908432006836,49190400,0.021496502061943534
2000-06-06,2.8098959922790527,2.914062976837158,2.6458330154418945,2.660156011581421,2.4409496784210205,37588800,-0.04987802012482334
2000-06-07,2.640625,2.662760019302368,2.5026040077209473,2.5416669845581055,2.3322248458862305,33235200,-0.04454202128620732
2000-06-08,2.6067709922790527,2.609375,2.4583330154418945,2.5611979961395264,2.350147008895874,46070400,0.0076845776860907655
2000-06-09,2.609375,2.75,2.570312976837158,2.634114980697632,2.4170546531677246,46728000,0.02846955701859888
2000-06-12,2.6458330154418945,2.667968988418579,2.5052080154418945,2.5638020038604736,2.3525354862213135,38001600,-0.026693300816286514
2000-06-13,2.492187976837158,2.6458330154418945,2.4791669845581055,2.644531011581421,2.426612377166748,44784000,0.03148810777958477
2000-06-14,2.694010019302368,2.7083330154418945,2.607095956802368,2.6419270038604736,2.424222469329834,27508800,-0.0009848741642471959
2000-06-15,2.634114980697632,2.710937976837158,2.492187976837158,2.710937976837158,2.4875473976135254,33859200,0.02612174793561639
2000-06-16,2.701172113418579,3.125,2.7005209922790527,3.1197919845581055,2.8627099990844727,98784000,0.1508162625688525
2000-06-19,3.1119790077209473,3.5677080154418945,3.0338540077209473,3.3151040077209473,3.041926860809326,105216000,0.06260391788975106
2000-06-20,3.3723959922790527,3.4114580154418945,3.2291669845581055,3.2708330154418945,3.0013046264648438,61027200,-0.013354112772347992
2000-06-21,3.2200520038604736,3.6666669845581055,3.2200520038604736,3.602864980697632,3.305975914001465,61488000,0.10151295035168939
2000-06-22,3.587239980697632,3.6614580154418945,3.3723959922790527,3.40625,3.1255624294281006,61435200,-0.054571929519896756
2000-06-23,3.3151040077209473,3.3567709922790527,3.0833330154418945,3.084635019302368,2.8304505348205566,60739200,-0.09441881302033117
2000-06-26,3.1458330154418945,3.476562976837158,3.0963540077209473,3.457031011581421,3.172159433364868,61828800,0.12072597430711673
2000-06-27,3.4270830154418945,3.484375,2.8776040077209473,2.96875,2.7241146564483643,60460800,-0.14124283042143326
2000-06-28,3.03125,3.1458330154418945,2.7708330154418945,2.8541669845581055,2.6189732551574707,58660800,-0.03859654036294291
2000-06-29,2.804687976837158,2.804687976837158,2.3958330154418945,2.4427080154418945,2.2414207458496094,118488000,-0.14416050586402807
2000-06-30,2.5572919845581055,2.6927080154418945,2.4322919845581055,2.648437976837158,2.430196762084961,120919200,0.08422158873335328
2000-07-03,2.6666669845581055,2.75,2.5208330154418945,2.546875,2.337003231048584,23268000,-0.03834814221232963
2000-07-05,2.5364580154418945,2.5416669845581055,2.1979169845581055,2.273437976837158,2.0860981941223145,77793600,-0.10736186993361219
2000-07-06,2.2760419845581055,2.4947919845581055,2.2213540077209473,2.4114580154418945,2.212745428085327,60393600,0.06071010191171622
2000-07-07,2.5,2.5416669845581055,2.375,2.4244790077209473,2.2246925830841064,34656000,0.0053992451400597385
2000-07-10,2.382812976837158,2.609375,2.359375,2.5494790077209473,2.3393936157226562,35126400,0.0515581494318369
2000-07-11,2.515625,2.8854169845581055,2.4869790077209473,2.7552080154418945,2.5281693935394287,75530400,0.08069432033499768
2000-07-12,2.8697919845581055,2.976562976837158,2.7786459922790527,2.8333330154418945,2.599856376647949,38815200,0.02835529268399184
2000-07-13,2.8932290077209473,3.1145830154418945,2.8880209922790527,3.0989580154418945,2.843592643737793,45873600,0.09374989683241597
2000-07-14,3.1614580154418945,3.2213540077209473,3.0,3.0755209922790527,2.822086811065674,28020000,-0.0075629090965190215
2000-07-17,3.1223959922790527,3.125,3.03125,3.0416669845581055,2.791022777557373,10555200,-0.011007469148892168
2000-07-18,2.875,3.125,2.875,2.9817709922790527,2.736062526702881,18367200,-0.019691795888026387
2000-07-19,2.875,2.8958330154418945,2.7317709922790527,2.7916669845581055,2.5616238117218018,18950400,-0.06375538324823604
2000-07-20,2.789062976837158,2.9375,2.78125,2.867187976837158,2.630920648574829,14299200,0.027051917824908678
2000-07-21,2.875,2.9583330154418945,2.8333330154418945,2.9036459922790527,2.6643753051757812,25192800,0.012715950448400903
2000-07-24,2.90625,2.9270830154418945,2.5416669845581055,2.65625,2.437365770339966,28111200,-0.08520178609778795
2000-07-25,2.6979169845581055,2.71875,2.5520830154418945,2.5572919845581055,2.346561908721924,33530400,-0.03725491788020663
2000-07-26,2.5572919845581055,2.5572919845581055,2.296875,2.367187976837158,2.1721224784851074,38006400,-0.07433830302471178
2000-07-27,2.2916669845581055,2.3229169845581055,2.1666669845581055,2.1979169845581055,2.016801357269287,33156000,-0.07150661288867333
2000-07-28,2.2083330154418945,2.414062976837158,2.0833330154418945,2.25,2.064592123031616,51266400,0.023696317731081384
2000-07-31,2.375,2.5052080154418945,2.25,2.5,2.2939913272857666,37123200,0.11111114960436064
2000-08-01,2.5,2.5208330154418945,2.4322919845581055,2.4505209922790527,2.248589277267456,35061600,-0.01979172696874576
2000-08-02,2.4166669845581055,2.540364980697632,2.3776040077209473,2.5,2.2939913272857666,34543200,0.02019134862792038
2000-08-03,2.25,2.6666669845581055,2.25,2.609375,2.3943541049957275,36866400,0.043750286461941235
2000-08-04,2.671875,2.7083330154418945,2.6145830154418945,2.65625,2.437365770339966,19478400,0.017963786248030855
2000-08-07,2.6744790077209473,2.8880209922790527,2.664062976837158,2.8645830154418945,2.628530979156494,24693600,0.07843107142259753
2000-08-08,2.8020830154418945,2.9583330154418945,2.7916669845581055,2.8020830154418945,2.571181297302246,12811200,-0.0218181494945332
2000-08-09,2.8385419845581055,2.8567709922790527,2.679687976837158,2.71875,2.4947147369384766,13624800,-0.02973985554577596
2000-08-10,2.65625,2.8125,2.6041669845581055,2.75,2.523390293121338,15643200,0.011494523104494059
2000-08-11,2.7552080154418945,2.7760419845581055,2.5572919845581055,2.6848959922790527,2.4636502265930176,13192800,-0.023674524979813594
2000-08-14,2.71875,2.7447919845581055,2.625,2.710937976837158,2.4875473976135254,10857600,0.009699904135155979
2000-08-15,2.7239580154418945,3.0208330154418945,2.7161459922790527,2.966797113418579,2.7223222255706787,44332800,0.09438004203754624
2000-08-16,3.1276040077209473,3.1276040077209473,2.9505209922790527,3.0416669845581055,2.791022777557373,26623200,0.025236010396341824
2000-08-17,3.0,3.1145830154418945,2.9895830154418945,3.0989580154418945,2.843592643737793,12981600,0.018835341152761087
2000-08-18,3.085937976837158,3.2447919845581055,3.0807290077209473,3.2083330154418945,2.9439549446105957,20472000,0.03529419064078043
2000-08-21,3.3255209922790527,3.382812976837158,3.25,3.257812976837158,2.9893579483032227,46447200,0.01542245195557257
2000-08-22,3.0885419845581055,3.15625,2.921875,2.9505209922790527,2.707387685775757,65887200,-0.0943246902524717
2000-08-23,2.9036459922790527,3.1276040077209473,2.84375,3.1223959922790527,2.8650994300842285,35280000,0.058252368191326065
2000-08-24,3.1041669845581055,3.2369790077209473,3.046875,3.2057290077209473,2.9415647983551025,33261600,0.026688556588287726
2000-08-25,3.171875,3.2395830154418945,3.109375,3.125,2.8674888610839844,15304800,-0.0251824937912436
2000-08-28,3.140625,3.2916669845581055,3.1041669845581055,3.25,2.9821884632110596,18926400,0.04000001662908503
2000-08-29,3.2630209922790527,3.2708330154418945,3.2083330154418945,3.242187976837158,2.975019693374634,14937600,-0.0024038621049143893
2000-08-30,3.2057290077209473,3.3151040077209473,3.171875,3.2708330154418945,3.0013046264648438,17808000,0.0088352131411924
2000-08-31,3.320312976837158,3.4375,3.2552080154418945,3.3072919845581055,3.034759521484375,38889600,0.011146784209951077
2000-09-01,3.375,3.40625,3.2760419845581055,3.3125,3.0395381450653076,20414400,0.001574630064459015
2000-09-05,3.390625,3.3932290077209473,3.2942709922790527,3.3177080154418945,3.0443167686462402,24614400,0.0015721545027131967
2000-09-06,3.3307290077209473,3.3307290077209473,3.0625,3.0885419845581055,2.8340342044830322,23013600,-0.06907381200567952
2000-09-07,3.1354169845581055,3.2604169845581055,3.0052080154418945,3.2552080154418945,2.9869678020477295,23976000,0.05396321516613267
2000-09-08,3.21875,3.2916669845581055,3.0520830154418945,3.0625,2.8101394176483154,22264800,-0.05919996334683908
2000-09-11,3.023437976837158,3.0416669845581055,2.8229169845581055,2.9375,2.695439577102661,28588800,-0.04081642349319514
2000-09-12,2.9401040077209473,3.09375,2.875,2.9192709922790527,2.678712844848633,12597600,-0.006205567505990217
2000-09-13,2.9114580154418945,2.9661459922790527,2.8489580154418945,2.917968988418579,2.6775176525115967,23997600,-0.000446181582820504
2000-09-14,2.9322919845581055,3.0625,2.8541669845581055,2.890625,2.6524269580841064,21633600,-0.009370879181302305
2000-09-15,2.875,2.9947919845581055,2.8541669845581055,2.9537758827209473,2.710374116897583,24259200,0.021846844316245617
2000-09-18,2.960937976837158,2.9791669845581055,2.75,2.78125,2.552065134048462,16348800,-0.058408535508865045
2000-09-19,2.6536459922790527,2.875,2.625,2.867187976837158,2.630920648574829,30110400,0.030898707667885716
2000-09-20,2.789062976837158,2.84375,2.7291669845581055,2.773437976837158,2.5448975563049316,22756800,-0.032696954321482896
2000-09-21,2.7942709922790527,2.9557290077209473,2.7916669845581055,2.892577886581421,2.654219150543213,34682400,0.04295716893100043
2000-09-22,2.6067709922790527,2.9791669845581055,2.6041669845581055,2.9427080154418945,2.700218439102173,38726400,0.017330629443143675
2000-09-25,3.0338540077209473,3.1979169845581055,3.0104169845581055,3.1536459922790527,2.8937740325927734,46756800,0.07168145757680189
2000-09-26,3.1875,3.265625,3.0416669845581055,3.2291669845581055,2.9630725383758545,33734400,0.02394744890325473
2000-09-27,3.203125,3.5572919845581055,3.203125,3.40625,3.1255624294281006,67612800,0.05483831021609453
2000-09-28,3.375,3.53125,3.2916669845581055,3.5104169845581055,3.2211458683013916,33381600,0.03058119651469582
2000-09-29,3.4114580154418945,3.5416669845581055,3.3541669845581055,3.4114580154418945,3.1303422451019287,37387200,-0.028189851348565775
2000-10-02,3.4583330154418945,3.59375,3.2447919845581055,3.3307290077209473,3.056264877319336,34058400,-0.023664303128037245
2000-10-03,3.3489580154418945,3.375,3.125,3.1510419845581055,2.8913843631744385,30026400,-0.0539483718732896
2000-10-04,3.0677080154418945,3.1666669845581055,3.0260419845581055,3.1145830154418945,2.8579304218292236,41956800,-0.011570215904635361
2000-10-05,3.1380209922790527,3.1380209922790527,2.976562976837158,3.0416669845581055,2.791022777557373,52504800,-0.023411222246980445
2000-10-06,3.0494790077209473,3.070312976837158,2.8098959922790527,2.851562976837158,2.616584300994873,102717600,-0.06249983983117613
2000-10-09,2.7786459922790527,2.9583330154418945,2.5833330154418945,2.914062976837158,2.673933982849121,66525600,0.02191776578054161
2000-10-10,2.7916669845581055,2.9322919845581055,2.6666669845581055,2.6927080154418945,2.4708199501037598,41594400,-0.07596075073212538
2000-10-11,2.5286459922790527,2.8645830154418945,2.4270830154418945,2.7161459922790527,2.4923255443573,53577600,0.008703828966832194
2000-10-12,2.7760419845581055,2.9375,2.5833330154418945,2.609375,2.3943541049957275,40161600,-0.03930924657229573
2000-10-13,2.6276040077209473,2.7916669845581055,2.599608898162842,2.7135419845581055,2.489936590194702,57897600,0.03991994542475785
2000-10-16,2.7135419845581055,2.7135419845581055,2.5885419845581055,2.6510419845581055,2.4325859546661377,33921600,-0.02303297029908702
2000-10-17,2.640625,2.6510419845581055,2.429687976837158,2.4583330154418945,2.2557578086853027,46324800,-0.07269142767253378
2000-10-18,2.2994790077209473,2.5598959922790527,2.1901040077209473,2.4192709922790527,2.219914436340332,41695200,-0.015889725486913364
2000-10-19,2.5755209922790527,2.6875,2.5364580154418945,2.6536459922790527,2.4349758625030518,29488800,0.09687825018934593
2000-10-20,2.5911459922790527,2.96875,2.5729169845581055,2.9010419845581055,2.6619856357574463,38736000,0.09322875711015799
2000-10-23,2.9244790077209473,2.9427080154418945,2.7447919845581055,2.835937976837158,2.6022462844848633,18211200,-0.022441650499584576
2000-10-24,2.8229169845581055,2.8697919845581055,2.734375,2.7447919845581055,2.518610954284668,19396800,-0.032139667447638076
2000-10-25,2.6692709922790527,2.7083330154418945,2.4869790077209473,2.5052080154418945,2.298769474029541,38551200,-0.08728679587497701
2000-10-26,2.5208330154418945,2.7083330154418945,2.34375,2.6119790077209473,2.396742343902588,26577600,0.0426197019665957
2000-10-27,2.6145830154418945,2.6790359020233154,2.4583330154418945,2.5520830154418945,2.341782331466675,21096000,-0.022931130905970654
2000-10-30,2.5104169845581055,2.567056894302368,2.3697919845581055,2.3723959922790527,2.1769027709960938,19212000,-0.07040772246638138
2000-10-31,2.4661459922790527,2.6302080154418945,2.390625,2.589193105697632,2.3758349418640137,29925600,0.09138312170777096
2000-11-01,2.5260419845581055,2.625,2.4375,2.5885419845581055,2.375236749649048,30453600,-0.00025178189125230066
2000-11-02,2.679687976837158,2.8541669845581055,2.6354169845581055,2.7864580154418945,2.5568435192108154,19288800,0.07645838655393011
2000-11-03,2.75,3.0208330154418945,2.7291669845581055,2.96875,2.7241146564483643,26863200,0.06542095203744736
2000-11-06,3.039062976837158,3.3333330154418945,3.0208330154418945,3.1979169845581055,2.9343974590301514,63504000,0.07719308072588582
2000-11-07,3.1458330154418945,3.1458330154418945,2.875,2.9817709922790527,2.736062526702881,25824000,-0.06758966196515936
2000-11-08,3.015625,3.015625,2.8489580154418945,2.8932290077209473,2.6548163890838623,18708000,-0.02969454711874764
2000-11-09,2.71875,2.8541669845581055,2.4635419845581055,2.5911459922790527,2.377626895904541,56452800,-0.10441004293896772
2000-11-10,2.679687976837158,2.8125,2.3854169845581055,2.4505209922790527,2.248589277267456,80524800,-0.054271601174831985
2000-11-13,2.328125,2.7291669845581055,2.25,2.460937976837158,2.258148431777954,53004000,0.004251178553210222
2000-11-14,2.625,2.9322919845581055,2.6041669845581055,2.9114580154418945,2.6715431213378906,47073600,0.183067987800275
2000-11-15,2.859375,2.9505209922790527,2.742187976837158,2.873047113418579,2.6362977027893066,42386400,-0.013192906476813038
2000-11-16,2.7916669845581055,2.8645830154418945,2.6666669845581055,2.6927080154418945,2.4708199501037598,23553600,-0.0627689932402038
2000-11-17,2.7135419845581055,2.851562976837158,2.5520830154418945,2.640625,2.423027992248535,17877600,-0.01934254976904226
2000-11-20,2.542968988418579,2.5442709922790527,2.4088540077209473,2.4375,2.2366421222686768,29875200,-0.07692270604224216
2000-11-21,2.5416669845581055,2.5625,2.265625,2.390625,2.1936280727386475,38251200,-0.019231529756937205
2000-11-22,2.2916669845581055,2.3645830154418945,2.1666669845581055,2.265625,2.0789289474487305,40975200,-0.05228740765827278
2000-11-24,2.2916669845581055,2.484375,2.2916669845581055,2.3958330154418945,2.1984078884124756,16507200,0.057471392233183316
